scenario,seed,algo,runtime_sec,energy,violations,viol_rate,avg_delay,tail_delay_p95,max_delay,avg_ue_energy,E_mec,E_cloud,num_mec_tasks,num_cloud_tasks,num_active_mec,jain_delay,jain_ue_energy,mec_count_0,mec_count_1,mec_count_2,mec_count_3,mec_count_4,mec_count_5,mec_count_6,mec_count_7
58,58,Greedy,1.6189716251101345,11.431027349675112,2,2.0,0.0683176306796917,0.10468289690983186,0.1400152282661277,0.004628217496751137,10.8585,0.1097056,78,22,7,0.9160230053304672,0.740335585813254,12,7,12,13,9,15,10,0
58,58,CEGA,23.974914791062474,13.040416475422454,3,3.0,0.07549169677981298,0.10892424066492254,0.11755695597435556,0.005586436754224537,12.2775,0.2042728,57,43,8,0.9249526466806894,0.702233187911707,10,7,8,2,6,9,12,3
58,58,Random,0.0005157499108463526,14.955432190420055,57,57.0,0.2028890010571669,0.6147218963015215,0.7822228412114335,0.024853917904200537,12.372,0.09804040000000001,79,21,8,0.5617187550570565,0.4993674296916,11,11,13,6,12,11,9,6
59,59,GA,21.783350999932736,5.394963005787435,15,15.0,0.08831384716836721,0.13496847271958184,0.17258402483591742,0.0043825260578743514,4.698,0.2587104,46,54,3,0.9249828620795678,0.68477755883823,0,0,15,0,14,0,0,17
59,59,Greedy,1.8289001670200378,9.848323377552747,1,1.0,0.06984957863285592,0.11058220654034973,0.14704921615523703,0.004033453775527461,9.2925,0.152478,68,32,6,0.9057588418296914,0.6610442305949693,6,12,0,15,11,17,0,7
59,59,CEGA,23.73389762500301,12.973908189123252,3,3.0,0.07309867153492401,0.11243417064287582,0.1198526470333898,0.005229769891232532,12.27,0.18093120000000001,63,37,8,0.9033347058532044,0.6455099331397172,7,7,1,14,6,12,5,11
59,59,Random,0.000545665854588151,14.689018107997718,54,54.0,0.1988423317460688,0.6114843393640285,0.9060964750823396,0.02234484507997718,12.405,0.049533600000000004,90,10,8,0.5399477333487654,0.46776896213495817,13,6,19,11,8,9,11,13
60,60,GA,22.494262540945783,7.040907669081404,17,17.0,0.09073705720081028,0.14938495106402833,0.19338490828135574,0.005741124690814048,6.225,0.2417952,49,51,4,0.9144399925844252,0.5968991805321364,7,12,0,17,0,0,0,13
60,60,Greedy,2.8386075410526246,12.838872275402943,2,2.0,0.07167870931953373,0.10322248383002047,0.1490394319113379,0.004039454754029419,12.2055,0.22942680000000001,50,50,8,0.9000712448174277,0.6637475767131862,2,2,5,8,11,10,7,5
60,60,CEGA,25.225872416980565,12.984873248126885,4,4.0,0.07332642043965755,0.11178786168815256,0.14245834082328984,0.005246184481268853,12.3135,0.1467548,69,31,8,0.9144404071493719,0.7077559777058963,13,2,5,15,13,10,9,2
60,60,Random,0.0005252500995993614,14.572532608954656,57,57.0,0.17854512476959752,0.495023567227336,0.7367305363170795,0.02124876208954656,12.3735,0.07415640000000001,83,17,8,0.5974255690175899,0.5066960841367153,5,11,8,13,9,8,14,15
61,61,GA,21.33047466701828,6.9882002140042205,14,14.0,0.08652960820656264,0.13113246561702452,0.1551142455518515,0.005184742140042205,6.2265,0.243226,51,49,4,0.9200780061911992,0.6739504006775406,0,11,0,0,11,0,15,14
61,61,Greedy,2.1996205002069473,10.00763685887925,9,9.0,0.08179293158208177,0.11848688230720987,0.15433576985934574,0.005309532588792512,9.2355,0.2411836,49,51,6,0.9262856619250951,0.6948353239092199,9,0,10,9,0,8,3,10
61,61,CEGA,24.77719045802951,13.027015506851459,6,6.0,0.07366186603362329,0.10725753851933005,0.13905410222256334,0.005585799068514588,12.3255,0.14293560000000002,71,29,8,0.9150936194384441,0.7324936356551223,11,1,13,8,7,6,12,13
61,61,Random,0.0005369167774915695,14.639233083464175,51,51.0,0.18777874505989842,0.590982692420597,0.8793083881292959,0.021754114834641746,12.39,0.07382160000000001,85,15,8,0.5217398807666352,0.4672549269865645,10,11,9,13,8,11,9,14
62,62,GA,19.446040250128135,5.456802570414796,21,21.0,0.09302303954562223,0.13007925371861767,0.14611291335999,0.004811813704147963,4.6845,0.2911212,40,60,3,0.9348158375748193,0.6612265047670405,13,0,0,0,0,14,0,13
62,62,Greedy,0.8903080839663744,11.48810333569006,1,1.0,0.07458610271883559,0.11105344801992044,0.11915923486634121,0.005246185356900598,10.77,0.1934848,58,42,7,0.9251202463873974,0.6726528511391952,8,4,5,12,11,9,0,9
62,62,CEGA,25.994783957954496,13.01408036170086,3,3.0,0.07178556628190255,0.11002321562765288,0.12216665771002619,0.005524283617008605,12.363,0.098652,79,21,8,0.9076343685846582,0.7010172970933849,8,11,7,13,16,10,5,9
62,62,Random,0.0005543329752981663,14.895228481071412,68,68.0,0.21003740315533068,0.5240680829578185,0.8372634994060073,0.024327908810714127,12.417,0.04543760000000001,91,9,8,0.6176997007790195,0.5614528967815012,15,9,12,9,16,4,8,18
63,63,GA,23.309999875025824,8.479759767978551,10,10.0,0.08017333239331702,0.12252838854015104,0.24055703630136213,0.005320473679785518,7.794,0.1537124,68,32,5,0.8899052794054474,0.668148188333255,13,0,15,15,0,15,10,0
63,63,Greedy,1.1545697080437094,11.476293039208521,5,5.0,0.07804144596861881,0.11139500986235693,0.19956268963469548,0.005225470392085205,10.752,0.20174600000000004,57,43,7,0.9177603442822123,0.656000640359324,3,8,15,7,0,15,5,4
63,63,CEGA,24.411546166986227,13.065987986919426,3,3.0,0.07583862676597515,0.11030290784080385,0.19956268963469548,0.006103603869194247,12.3,0.1556276,67,33,8,0.8998939996147962,0.684274311769839,3,9,12,8,9,13,5,8
63,63,Random,0.000539042055606842,15.055715546747686,66,66.0,0.22238884446783064,0.6284266816587175,0.9341485313010751,0.026135859467476864,12.3795,0.06262960000000001,87,13,8,0.5952748964013863,0.5479462393067709,9,13,10,6,13,16,8,12
64,64,GA,20.47615958401002,6.961010478965174,9,9.0,0.08564266815440344,0.11334269479492542,0.13189894610427097,0.0048425767896517384,6.231,0.24575280000000002,50,50,4,0.9494574637218663,0.732244544978457,0,0,12,8,0,14,0,16
64,64,Greedy,1.9843711669091135,12.787601619797163,0,0.0,0.05893687801299378,0.08573892637374024,0.11205073797805205,0.0034823081979716225,12.2955,0.14387080000000002,70,30,8,0.9131571217824602,0.7786553858424498,13,9,7,7,4,11,8,11
64,64,CEGA,23.741276165936142,12.848864616524112,0,0.0,0.05962729543498426,0.08867068250242706,0.10173356644124354,0.003797482165241111,12.3255,0.1436164,71,29,8,0.9296990827284035,0.7629935201849631,10,10,10,7,6,10,8,10
64,64,Random,0.0005302908830344677,14.950456906357992,60,60.0,0.20569624221998434,0.5681691965204637,0.8139947609946067,0.024852737063579915,12.393,0.0721832,85,15,8,0.597525538370865,0.5257071306948375,10,8,10,12,10,13,10,12
65,65,GA,21.035546542145312,5.473163038865831,25,25.0,0.09218945325658845,0.14024923800151487,0.23711630313529006,0.0053273383886583035,4.674,0.26642920000000003,41,59,3,0.9078497333170659,0.5903790235048183,0,13,12,16,0,0,0,0
65,65,Greedy,2.290844750124961,11.473554395622633,5,5.0,0.07750959101454204,0.10920094887902175,0.20071524851185774,0.005390203956226345,10.713,0.221534,51,49,7,0.8999524492730516,0.6266504383731549,10,8,11,4,0,2,8,8
65,65,CEGA,23.73651429102756,12.941350350289335,2,2.0,0.07142585264908492,0.10643580853609533,0.17378862313529006,0.005056043502893357,12.24,0.19574600000000003,57,43,8,0.905433842905659,0.6384075290355546,11,10,10,6,2,2,8,8
65,65,Random,0.0005651251412928104,14.975669288622012,61,61.0,0.215308203614534,0.607538809075928,0.9466039639014466,0.025558544886220096,12.39,0.029814800000000002,93,7,8,0.5530921139468324,0.5100679726454395,12,15,13,13,7,10,10,13
66,66,GA,20.680251999991015,5.456273205663859,18,18.0,0.09292110011179147,0.13835625025879322,0.2200559494306005,0.0047541320566385934,4.7055,0.27536000000000005,44,56,3,0.9262831959834477,0.5623200016375692,12,0,0,0,17,0,15,0
66,66,Greedy,1.1933966660872102,12.890571658212199,1,1.0,0.0674212043819043,0.10368686757801142,0.1870559494306005,0.004292096582121998,12.273,0.18836200000000003,60,40,8,0.8899922836144147,0.5411753975217954,9,6,7,9,2,13,8,6
66,66,CEGA,27.407056165859103,12.977048869931755,1,1.0,0.07517509114830999,0.1064086951321742,0.19871696276393383,0.005041112699317548,12.4305,0.042437600000000006,92,8,8,0.9114198713437565,0.6307222785765739,16,6,12,7,8,15,13,15
66,66,Random,0.0005410830490291119,15.101223536050188,64,64.0,0.22253150450700754,0.5449890884669268,0.7785259379254472,0.026275247360501897,12.414,0.059698799999999996,88,12,8,0.6267274785276706,0.5455169851352114,14,10,13,13,4,13,4,17
67,67,GA,19.85338250012137,5.481396567463764,11,11.0,0.09284101003487731,0.1413803242617883,0.24735746890906882,0.00517000967463764,4.74,0.22439560000000003,53,47,3,0.9017669570271618,0.6331490160299862,18,18,0,0,0,17,0,0
67,67,Greedy,1.9739460409618914,11.380609055567485,2,2.0,0.07185421657165864,0.10629168517547778,0.18636312224240215,0.004435818555674846,10.7295,0.20752720000000002,53,47,7,0.8826809093618865,0.5702260524058672,8,9,8,0,5,13,7,3
67,67,CEGA,25.219961000140756,13.02489261015862,2,2.0,0.07291770071990337,0.10981443533938225,0.18236312224240214,0.0056117581015861975,12.3435,0.12021680000000001,75,25,8,0.9035056902795273,0.677534355319429,15,14,8,7,8,11,10,2
67,67,Random,0.0005497499369084835,14.638594893971426,58,58.0,0.1847695554034661,0.4790057283244032,0.6946742237701367,0.02183518893971426,12.4065,0.048576,90,10,8,0.6092020177853504,0.501180264389409,20,10,7,10,14,8,11,10
68,68,GA,21.526158333057538,6.960633971945931,11,11.0,0.08572239229803014,0.12558218877301996,0.18991110982251522,0.005007383719459307,6.2385,0.22139560000000003,54,46,4,0.9156055476806892,0.6640088712918193,0,0,17,16,10,11,0,0
68,68,Greedy,1.993347124895081,11.446869496053171,6,6.0,0.07744537022980674,0.1114717129901689,0.17491110982251523,0.004886122960531712,10.7385,0.21975720000000004,52,48,7,0.9048936671707186,0.6409168243435062,7,6,4,5,13,5,12,0
68,68,CEGA,25.784547333139926,13.036940406704712,4,4.0,0.07923352128903084,0.11224711948248452,0.16691110982251522,0.005854312067047114,12.3315,0.12000920000000001,76,24,8,0.9295001154723342,0.7011292886956195,14,7,16,10,14,1,13,1
68,68,Random,0.0006129581015557051,14.652233652950295,49,49.0,0.18247854995720483,0.5076810635348855,0.801830686686944,0.021971932529502962,12.3615,0.09354040000000001,80,20,8,0.5592909225955093,0.4664604488658737,13,11,8,14,11,10,6,7
69,69,GA,23.39597687497735,6.9384164656565215,10,10.0,0.08299771014816998,0.11421559676527422,0.1257255391464635,0.00465920465656521,6.264,0.20849600000000001,58,42,4,0.9420394836674026,0.7545255879409635,0,0,0,17,0,16,14,11
69,69,Greedy,1.49557837494649,11.542412096533186,3,3.0,0.07781270055666378,0.10733650775301092,0.11633932321406606,0.005695812965331857,10.7745,0.19833080000000003,59,41,7,0.9413062874258044,0.7382461543786701,8,8,7,3,0,9,14,10
69,69,CEGA,26.513464583083987,12.977968608679584,0,0.0,0.07032457024443982,0.10519291638825581,0.11184899873695844,0.005031066086795816,12.3015,0.17336200000000002,65,35,8,0.9244408344836192,0.7153205319391793,4,10,9,2,11,11,10,8
69,69,Random,0.0006798747926950455,14.722954620811102,51,51.0,0.1854556398988624,0.5439309556730949,0.8610905287726759,0.022492446208111017,12.3975,0.07621,84,16,8,0.5518108774426431,0.46271376465008607,14,12,8,13,12,10,5,10
70,70,GA,20.836627667071298,5.454045563950592,14,14.0,0.09114191440078072,0.13164247430078155,0.21460425336854544,0.005092547639505918,4.6845,0.2602908,44,56,3,0.9185888311146109,0.6390682074222748,0,0,0,19,13,0,0,12
70,70,Greedy,1.4490350000560284,9.957879438023461,4,4.0,0.07649767092754681,0.11437000724503958,0.17529082973344456,0.0051627183802345974,9.2535,0.1881076,57,43,6,0.909158367652573,0.6745887160116465,15,6,0,12,0,3,9,12
70,70,CEGA,26.654854082968086,13.018452825744417,3,3.0,0.07325306219492497,0.11149368386301571,0.18558316838718975,0.005916580257444171,12.3615,0.06529480000000001,87,13,8,0.888184190535596,0.7169778446466971,14,13,9,10,11,14,6,10
70,70,Random,0.0005437908694148064,14.499867921253975,49,49.0,0.1757527681449713,0.5092757752655703,0.556269611015093,0.02071434721253975,12.3615,0.0669332,86,14,8,0.5871974242340787,0.49480758792713453,12,12,10,11,8,8,13,12
71,71,GA,22.065533542074263,6.9992738084037,10,10.0,0.08852268546682307,0.14353451916834434,0.18408502334388066,0.0053957460840370055,6.2235,0.2361992,48,52,4,0.9211878807908978,0.6493914968108392,0,0,16,0,14,10,0,8
71,71,Greedy,1.97434449987486,11.447532423829232,3,3.0,0.07577321289549216,0.10788916653248223,0.12315476165278942,0.0050029322382923215,10.7805,0.1667392,63,37,7,0.9347784278401585,0.6957211038393384,0,2,13,20,7,9,4,8
71,71,CEGA,24.439714250154793,12.999024735816059,5,5.0,0.07151299100426628,0.1131348208007046,0.12483116904035974,0.00546339135816058,12.3045,0.14818560000000003,69,31,8,0.9000873977188195,0.7016087408696947,5,10,12,5,14,9,5,9
71,71,Random,0.0005552081856876612,14.758545044709017,61,61.0,0.1927680489900716,0.4638524605461159,0.6250961770361617,0.02310149844709016,12.3975,0.05089520000000001,90,10,8,0.6772200140612225,0.5867707550093924,12,13,14,8,10,11,8,14
72,72,GA,20.819753916934133,5.458015485230726,20,20.0,0.09312232739013324,0.13461319670820307,0.2311220494221662,0.004984210852307259,4.6845,0.2750944,41,59,3,0.9155875139050194,0.6377396501860105,0,0,14,9,0,0,18,0
72,72,Greedy,2.343567959032953,12.804982673778467,0,0.0,0.060753859856599535,0.09869423619497475,0.10988634278876959,0.0039028147377846594,12.252,0.1627012,64,36,8,0.9109653502960052,0.6914308352638624,5,8,9,13,9,7,9,4
72,72,CEGA,24.61909058294259,12.941670637594497,0,0.0,0.06869327049957706,0.1054341415540455,0.11873684907032865,0.004844514375944971,12.2715,0.1857192,59,41,8,0.9237085900057826,0.6798033348243848,6,5,11,7,4,11,11,4
72,72,Random,0.0005890000611543655,14.843971175567697,57,57.0,0.2012386649605518,0.5219092548280082,0.8234955643387557,0.024036875755676965,12.39,0.050283600000000005,90,10,8,0.6058873072456458,0.5121449343745074,17,10,10,8,9,15,10,11
73,73,GA,21.597101625055075,6.93397337982098,11,11.0,0.08334380177172061,0.12034348957122658,0.1648622817973574,0.004799973798209796,6.2145,0.23947600000000002,51,49,4,0.9200727269120587,0.7227503819349207,0,12,15,0,0,10,0,14
73,73,Greedy,1.2965405830182135,11.440102405643248,2,2.0,0.0687752004754994,0.10909427515087615,0.1428622817973574,0.004915820056432494,10.815,0.1335204,73,27,7,0.8996181132501262,0.6822172089547317,9,13,14,8,11,10,0,8
73,73,CEGA,25.567151833092794,12.85296262479333,1,1.0,0.06211863895294407,0.09861854429621271,0.11690268953194544,0.004043730247933297,12.3135,0.1350896,71,29,8,0.9086166132415193,0.718999926979497,10,11,10,11,10,11,1,7
73,73,Random,0.0006050411611795425,14.933469719474864,55,55.0,0.20491129391325655,0.5474471235774878,0.6372478150476061,0.02495101319474865,12.393,0.045368399999999996,91,9,8,0.6050119443944951,0.491176745242525,11,10,10,6,13,12,13,16
74,74,GA,22.506669707829133,6.952345131141018,7,7.0,0.08434998671535084,0.11639432774012176,0.16801639824412834,0.004806347311410181,6.2175,0.2542104,47,53,4,0.9205886606296942,0.6484557054803315,0,0,0,12,15,11,0,9
74,74,Greedy,1.9504023340996355,9.824391323733947,2,2.0,0.07339794605020863,0.10560969080243211,0.14305530481745332,0.0037827252373394582,9.204,0.2421188,49,51,6,0.9052106275303793,0.6419268890077346,6,4,5,0,15,10,9,0
74,74,CEGA,26.06396241602488,12.982567798350281,2,2.0,0.07028506817079487,0.10710058343996079,0.12901639824412833,0.005134269983502789,12.3975,0.0716408,86,14,8,0.9201169880600658,0.6898881957613874,15,12,11,8,11,9,15,5
74,74,Random,0.0005806251429021358,14.413188341624469,54,54.0,0.1644263109304978,0.3868438479362418,0.6336509064472549,0.0194897394162447,12.4155,0.048714400000000005,90,10,8,0.6380935040466066,0.5055731199704698,11,8,11,14,15,12,9,10
75,75,GA,21.791964582866058,7.003454538798812,9,9.0,0.08679354760073942,0.11823209102998163,0.15478334526593376,0.005158089387988115,6.261,0.2266456,54,46,4,0.9461923232908038,0.7625038232160092,0,0,0,12,0,14,14,14
75,75,Greedy,1.175700250081718,9.931082058832436,2,2.0,0.07676553032097642,0.11439925312529525,0.13811676689068364,0.00449112858832435,9.2775,0.20446920000000002,59,41,6,0.9297240826773958,0.7413847455820234,0,8,2,13,0,15,12,9
75,75,CEGA,25.709077583858743,13.004694551500965,2,2.0,0.0751800724781948,0.116254464531822,0.12951368275624764,0.005226785515009649,12.312,0.170016,67,33,8,0.9187303429967283,0.7094847575362145,6,12,2,13,1,13,11,9
75,75,Random,0.000688083004206419,14.610825452490673,57,57.0,0.1904209823740932,0.45383047762770906,0.8003541193913647,0.02124930252490672,12.441,0.0448952,91,9,8,0.5874025355476049,0.5090199064857315,15,9,15,11,8,7,8,18
76,76,GA,21.11736304196529,5.469815353679522,20,20.0,0.0940916974167626,0.1402643815333056,0.2202657639384386,0.005153549536795214,4.6935,0.2609604,44,56,3,0.9182529314675025,0.6379129502274923,0,16,0,14,0,14,0,0
76,76,Greedy,1.4814022078644484,9.988346266347415,4,4.0,0.07985667036695998,0.11251580082416242,0.20760300399378512,0.005268926663474151,9.255,0.20645360000000001,56,44,6,0.9192150906999494,0.7147280586662733,8,16,9,0,4,0,11,8
76,76,CEGA,25.807029166957363,13.014555111849496,3,3.0,0.07241703474630466,0.11291664059292345,0.20652964661532253,0.005577267118494956,12.3375,0.11932840000000002,75,25,8,0.8976876200131702,0.6959063532181642,9,9,14,10,9,3,11,10
76,76,Random,0.0005290829576551914,14.936372122943384,58,58.0,0.20609572432076045,0.5190310980946471,0.6376111905119487,0.024850349229433834,12.3855,0.06583720000000001,86,14,8,0.6179127085279947,0.5391862871295847,9,12,12,14,10,13,8,8
77,77,GA,22.77185208396986,8.495171822957094,12,12.0,0.08267961192540593,0.1242420217978666,0.21193693898706215,0.005320910229570934,7.773,0.19008080000000002,60,40,5,0.8997768055111428,0.7104936321684919,16,0,0,13,11,0,11,9
77,77,Greedy,1.2313826668541878,11.52232587272806,8,8.0,0.07772074453533347,0.11328623312711911,0.16207593261227687,0.005588410727280604,10.782,0.1814848,63,37,7,0.9201707401034535,0.6978959593866358,14,2,9,13,9,0,9,7
77,77,CEGA,24.682934290962294,13.020114894414201,6,6.0,0.075990108054079,0.11191391011953511,0.1562759256537288,0.005573220944142007,12.297,0.16579280000000002,65,35,8,0.9152353803339474,0.7012975725936494,13,7,7,14,10,2,8,4
77,77,Random,0.0005507499445229769,14.837482766936407,65,65.0,0.21368213320544474,0.5595132991938565,0.8152553997414796,0.023839067669364084,12.408,0.045576,91,9,8,0.5918714350917987,0.5280014076327011,12,16,7,21,8,10,6,11
78,78,GA,20.6287089579273,5.48846744399702,16,16.0,0.09193150072353708,0.1376727100641291,0.17945332004798892,0.005197570439970185,4.722,0.2467104,47,53,3,0.9325617580137952,0.6772627017775393,17,0,0,17,0,0,0,13
78,78,Greedy,2.2632664579432458,11.368866006902264,2,2.0,0.07355719035926653,0.1041743120655447,0.13373781579868302,0.004335352069022658,10.7175,0.21783080000000002,53,47,7,0.9243119172512261,0.6347225564201127,0,9,8,8,2,2,9,15
78,78,CEGA,23.96402212488465,13.01851779903952,8,8.0,0.07433366832742441,0.11395563056889967,0.13573781579868302,0.005600753990395207,12.267,0.19144239999999998,58,42,8,0.9099856405889508,0.6315709067305683,14,6,3,9,3,8,8,7
78,78,Random,0.0005567499902099371,14.677875985975547,48,48.0,0.17718302059974136,0.5033644303193865,0.648923764088851,0.022238847859755467,12.399,0.054991200000000004,88,12,8,0.5892349718562752,0.4760519725362502,14,9,12,11,11,9,9,13
79,79,GA,20.791095291031525,5.429573741530078,17,17.0,0.09090322782037491,0.12355123442350818,0.21709896458845612,0.004640017415300782,4.7085,0.257072,46,54,3,0.923330354163652,0.6626057630983072,16,0,0,17,0,0,13,0
79,79,Greedy,1.225153749808669,11.43513020458747,2,2.0,0.07464778893426151,0.10528055888003565,0.21642664458845612,0.0047602940458747,10.7955,0.1636008,64,36,7,0.901620278724219,0.6480942613127506,4,14,12,6,17,9,0,2
79,79,CEGA,24.20858999993652,12.911047345936552,1,1.0,0.06884627641020655,0.10067878122680834,0.1730989645884561,0.004426585459365532,12.2895,0.17888880000000001,63,37,8,0.9162610314691485,0.672082224329363,10,1,9,11,11,8,1,12
79,79,Random,0.0005954999942332506,14.594125868063788,64,64.0,0.1842755029829692,0.47461270260579075,0.7308286955595528,0.021301078680637877,12.402,0.06201800000000001,88,12,8,0.6220299057334996,0.547464110002307,7,10,13,10,12,11,15,10
80,80,GA,21.393967957934365,5.455645708791197,14,14.0,0.0922090603640279,0.13510689966169295,0.1710443927090678,0.004937433087911968,4.695,0.2669024,44,56,3,0.938333110629368,0.7389541461708886,18,0,0,15,0,0,11,0
80,80,Greedy,1.1153432498686016,11.50876256697575,7,7.0,0.08136329441770837,0.11329802121049533,0.11883042319953818,0.005431905669757505,10.722,0.24357200000000004,48,52,7,0.9336322899799582,0.6893788763866298,10,4,3,10,9,0,3,9
80,80,CEGA,24.687416541855782,13.034428755852637,4,4.0,0.07497277144476165,0.11380542639297905,0.12176485585526955,0.005807275558526381,12.3195,0.1342012,72,28,8,0.922379652737854,0.770136382117159,10,3,10,10,2,13,11,13
80,80,Random,0.0005559590645134449,14.700191184961179,57,57.0,0.18548610418828862,0.4569808916663498,0.9410343476679253,0.022506307849611783,12.3915,0.058060400000000005,88,12,8,0.5669089975630418,0.4863659071913705,14,11,12,14,8,11,8,10
81,81,GA,25.560139750130475,10.075172469434088,12,12.0,0.08554446783127301,0.1197940751205827,0.19344865903624306,0.0062642006943408836,9.3735,0.0752524,85,15,6,0.9081410656366181,0.74115060360615,16,0,17,13,0,13,13,13
81,81,Greedy,2.9263438750058413,11.361301963786238,5,5.0,0.07148338775182422,0.11040748699976365,0.17912097903624308,0.00426109563786237,10.7235,0.2116924,54,46,7,0.8807310213008633,0.6303538582328725,11,10,10,11,5,0,3,4
81,81,CEGA,23.55587112507783,12.997568565552347,7,7.0,0.07758989725141756,0.11707578178438403,0.17512097903624307,0.005445145655523477,12.2625,0.190554,60,40,8,0.8936075348755074,0.7001366042055245,16,13,9,8,5,3,3,3
81,81,Random,0.0005479580722749233,14.777361638837805,59,59.0,0.19770787152583277,0.4969431535399745,0.6829198681253286,0.023241204388378064,12.4005,0.0527412,88,12,8,0.6410687312028731,0.5524871804020094,19,12,9,13,6,12,14,3
82,82,GA,21.798708457965404,6.97728731297576,7,7.0,0.08624162403325661,0.12112803505788575,0.1634711074432389,0.005135949129757605,6.267,0.1966924,60,40,4,0.9415439952807675,0.7307409059464811,20,0,0,0,0,17,10,13
82,82,Greedy,1.1045141250360757,9.951371688931049,5,5.0,0.07944745571840078,0.115499652897666,0.19646545410990554,0.004860184889310495,9.231,0.2343532,50,50,6,0.9097158502198837,0.6601497369809849,8,5,0,14,4,7,0,12
82,82,CEGA,23.875940333120525,13.01143270215111,6,6.0,0.07451399463197238,0.11146222984800996,0.1274711074432389,0.0054372470215111055,12.2865,0.181208,61,39,8,0.919386387751671,0.7261411418000107,13,7,9,12,4,5,2,9
82,82,Random,0.0005421249661594629,14.788257006336904,62,62.0,0.19421607288536866,0.537250676889553,0.6440909126759153,0.023266274063369053,12.4005,0.061129600000000006,88,12,8,0.6213731635723792,0.5114054095482878,9,10,13,7,10,9,12,18
83,83,GA,20.59267337503843,5.41799492186767,15,15.0,0.08959790737115282,0.12754207812699456,0.17261805262913366,0.00444853721867671,4.725,0.2481412,50,50,3,0.9299757623859232,0.7097568668474717,0,19,0,0,15,0,0,16
83,83,Greedy,1.1084253329318017,9.935579899083262,4,4.0,0.0791612791774239,0.1102481133562549,0.12178392085624216,0.0046954589908326134,9.237,0.22903400000000002,51,49,6,0.9377045553404297,0.6800309214118222,0,0,5,10,12,6,3,15
83,83,CEGA,23.82045350014232,12.98513275736728,6,6.0,0.07258377393803887,0.11006915480145964,0.11803906960978777,0.005182439573672804,12.2895,0.1773888,64,36,8,0.9117140919402034,0.6814014390932361,6,14,13,7,6,5,3,10
83,83,Random,0.0005255830474197865,14.76866451523501,58,58.0,0.20131352160085447,0.5733204722494203,0.7799517426653274,0.02307092915235008,12.387,0.07457160000000002,84,16,8,0.5895960188065206,0.5233106262108674,9,15,8,15,7,13,11,6
84,84,GA,24.871304374886677,10.071975514551333,11,11.0,0.08247119202402503,0.11929509421683762,0.20101014750565666,0.006084663145513331,9.3495,0.1140092,78,22,6,0.8991943529770415,0.7222709018405107,0,16,15,11,0,12,13,11
84,84,Greedy,2.433125166920945,12.902369665538904,2,2.0,0.07190986592300082,0.10632637222707206,0.16934913417232333,0.004545656655389046,12.246,0.201804,57,43,8,0.9016102867936783,0.5812275704270023,3,2,11,2,11,5,9,14
84,84,CEGA,24.752832958009094,13.009025107804138,6,6.0,0.07671004117611634,0.11162947341596469,0.17334913417232334,0.005437859078041391,12.312,0.15323920000000002,68,32,8,0.9082158553952707,0.6580503287592296,19,3,11,4,11,1,10,9
84,84,Random,0.0005482500419020653,15.115011899448923,66,66.0,0.2207456019086818,0.5940232841395149,0.7950580910016966,0.02652009499448923,12.396,0.0670024,86,14,8,0.6173621641536726,0.562899035174873,15,13,9,9,13,9,7,11
85,85,GA,21.34304541698657,7.024578078474614,11,11.0,0.08852610862796156,0.1412029316626329,0.2986656406691706,0.005638744784746148,6.2535,0.2072036,56,44,4,0.8835309839783216,0.628981018606401,18,0,14,15,0,9,0,0
85,85,Greedy,2.0119761670939624,9.972113653707538,4,4.0,0.07972788590621455,0.10980546454330722,0.2563379606691706,0.005067604537075363,9.2415,0.22385320000000003,54,46,6,0.8994291369899065,0.5755960109963152,15,0,0,14,4,3,6,12
85,85,CEGA,26.72915183310397,13.065990766007285,4,4.0,0.0793825436434455,0.11215864613599585,0.2686656406691706,0.0061226516600728555,12.387,0.0667256,86,14,8,0.8804378110504012,0.6884031244844022,17,1,14,13,8,8,13,12
85,85,Random,0.0005416658241301775,15.190521996175079,65,65.0,0.22133077324471398,0.5634655960157068,0.6997752546964726,0.02740557596175078,12.3975,0.0524644,89,11,8,0.646433297603717,0.5749705195231428,8,9,15,8,13,11,14,11
86,86,GA,20.83750508283265,5.456310396457666,17,17.0,0.08959833871372297,0.14202766765969108,0.1706307138366306,0.005049995964576658,4.716,0.23531080000000001,51,49,3,0.9161766871853128,0.6299476562905195,0,0,0,0,17,17,17,0
86,86,Greedy,1.4797162502072752,9.97416014029472,5,5.0,0.07972077791813054,0.11665615240153257,0.1358813857284804,0.005262757402947191,9.237,0.21088440000000003,55,45,6,0.9210083560978679,0.6197267481752686,12,12,3,0,0,9,16,3
86,86,CEGA,23.503724040929228,12.991435117549434,5,5.0,0.0740484049010298,0.1153068179086524,0.12903460078680207,0.00535854317549434,12.2655,0.19008080000000002,59,41,8,0.8993641680626627,0.6344774626627132,6,3,3,11,14,11,9,2
86,86,Random,0.0005335828755050898,14.524888740127812,56,56.0,0.17092490716097367,0.46548687950686457,0.6466045912741682,0.020762747401278116,12.381,0.06761400000000001,86,14,8,0.6108916700896997,0.5103623307190178,11,8,5,14,12,14,10,12
87,87,GA,22.69078700011596,6.9584871390153005,9,9.0,0.08379915713782152,0.12954491845709282,0.24075069917131703,0.0050111833901530034,6.2415,0.2158688,53,47,4,0.8950018759298546,0.6558870001142074,0,14,0,11,0,15,0,13
